routeviews,routeviews2,208.51.134.255
routeviews,routeviews2,105.16.0.247
routeviews,routeviews2,168.209.255.56
routeviews,routeviews2,91.218.184.60
routeviews,routeviews2,37.139.139.17
routeviews,routeviews2,64.71.137.241
routeviews,routeviews2,12.0.1.63
routeviews,routeviews3,2406:840:10::1
routeviews,routeviews3,104.251.122.1
routeviews,routeviews3,2605:8340:0:8::1
routeviews,routeviews3,67.219.192.5
routeviews,routeviews3,2605:8200::5
routeviews,routeviews3,5.255.90.109
routeviews,routeviews3,205.171.3.54
routeviews,routeviews3,205.171.8.123
routeviews,routeviews3,205.171.200.245
routeviews,routeviews3,2605:1080:1:f00::15
routeviews,routeviews3,2605:1080:2:f00::15
routeviews,routeviews3,206.198.182.15
routeviews,routeviews3,64.250.124.15
routeviews,routeviews3,109.233.62.1
routeviews,routeviews3,195.239.252.124
routeviews,routeviews3,195.239.77.236
routeviews,routeviews3,89.149.178.10
routeviews,routeviews3,202.150.221.33
routeviews,routeviews3,2406:f400:8:35::1
routeviews,routeviews3,2604:9cc0:1:c::2
routeviews,routeviews3,94.101.60.146
routeviews,routeviews3,72.36.126.8
routeviews,routeviews3,210.5.41.225
routeviews,routeviews3,158.106.197.135
routeviews,routeviews3,2606:3580:fc00:102::1
routeviews,routeviews3,162.211.99.255
routeviews,routeviews3,190.15.124.18
routeviews,routeviews3,2401:da80::1
routeviews,routeviews3,43.226.4.1
routeviews,routeviews3,64.71.137.241
routeviews,routeviews3,203.62.187.102
routeviews,routeviews3,203.62.187.103
routeviews,routeviews6,2606:6d00:eb0::252
routeviews,routeviews6,2620:0:2250::ff0b
routeviews,routeviews6,2001:40d0::1e
routeviews,routeviews6,2001:428::205:171:200:139
routeviews,routeviews6,2001:428::205:171:8:75
routeviews,routeviews6,2001:428::205:171:8:123
routeviews,routeviews6,2607:fad8::1:9
routeviews,routeviews6,2001:240:100:ff::2497:2
routeviews,routeviews6,2001:418:0:1000::f000
routeviews,routeviews6,2001:418:1:7::1
routeviews,routeviews6,2001:418:1:7::2
routeviews,routeviews6,2001:668:0:4::2
routeviews,routeviews6,2c0f:feb0:0:1::8
routeviews,routeviews6,2a02:d140:1::60
routeviews,routeviews6,2a00:1728::1f:4
routeviews,routeviews6,2a00:a7c0:e20a::17
routeviews,routeviews6,2400:8280::24
routeviews,routeviews6,2001:470:0:1a::1
